cohort,age,sex,year,mortality,yld,N,subPops,prop0,prop1,prop2,prop3,prop4,mort_RR0,mort_RR1,mort_RR2,mort_RR3,mort_RR4,yld_RR0,yld_RR1,yld_RR2,yld_RR3,yld_RR4
2,67,female,2066,0.0160,0.2613,33800,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
2,68,female,2067,0.0175,0.2613,33800,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
2,69,female,2068,0.0189,0.2613,33800,5,0.2,0.2,0.2,0.2,0.2,1.4616,1.3462,1.2308,1.1154,1.0000,1.0808,1.0606,1.0404,1.0202,1.0000
2,70,female,2069,0.0203,0.2848,33800,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
2,71,female,2070,0.0218,0.2848,33800,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
2,72,female,2071,0.0232,0.2848,33800,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
2,73,female,2072,0.0247,0.2848,33800,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
2,74,female,2073,0.0264,0.2848,33800,5,0.2,0.2,0.2,0.2,0.2,1.3435,1.2576,1.1717,1.0859,1.0000,1.0644,1.0483,1.0322,1.0161,1.0000
2,75,female,2074,0.0283,0.3215,33800,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
2,76,female,2075,0.0305,0.3215,33800,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
2,77,female,2076,0.0331,0.3215,33800,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
2,78,female,2077,0.0362,0.3215,33800,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
2,79,female,2078,0.0398,0.3215,33800,5,0.2,0.2,0.2,0.2,0.2,1.2279,1.1709,1.1139,1.0570,1.0000,1.0509,1.0382,1.0255,1.0127,1.0000
2,80,female,2079,0.0442,0.3757,33800,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
2,81,female,2080,0.0492,0.3757,33800,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
2,82,female,2081,0.0551,0.3757,33800,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
2,83,female,2082,0.0618,0.3757,33800,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
2,84,female,2083,0.0679,0.3757,33800,5,0.2,0.2,0.2,0.2,0.2,1.1159,1.0869,1.0580,1.0290,1.0000,1.0421,1.0316,1.0210,1.0105,1.0000
2,85,female,2084,0.0750,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
2,86,female,2085,0.0829,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
2,87,female,2086,0.0918,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
2,88,female,2087,0.1015,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
2,89,female,2088,0.1122,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,1.0084,1.0063,1.0042,1.0021,1.0000,1.0069,1.0051,1.0034,1.0017,1.0000
2,90,female,2089,0.1240,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,91,female,2090,0.1373,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,92,female,2091,0.1522,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,93,female,2092,0.1692,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,94,female,2093,0.1884,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,95,female,2094,0.2093,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,96,female,2095,0.2321,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,97,female,2096,0.2567,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,98,female,2097,0.2832,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,99,female,2098,0.3115,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,100,female,2099,0.3415,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,101,female,2100,0.3732,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,102,female,2101,0.4062,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,103,female,2102,0.4404,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,104,female,2103,0.4754,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,105,female,2104,0.5107,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,106,female,2105,0.5107,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,107,female,2106,0.5107,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,108,female,2107,0.5107,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,109,female,2108,0.5107,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
2,110,female,2109,0.5107,0.4770,33800,5,0.2,0.2,0.2,0.2,0.2,0.8864,0.9148,0.9432,0.9716,1.0000,0.8483,0.8862,0.9242,0.9621,1.0000
3,17,female,2011,0.0006,0.1012,32600,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
3,18,female,2012,0.0006,0.1012,32600,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
3,19,female,2013,0.0006,0.1012,32600,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
3,20,female,2014,0.0006,0.1261,32600,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
3,21,female,2015,0.0006,0.1261,32600,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
3,22,female,2016,0.0005,0.1261,32600,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
3,23,female,2017,0.0005,0.1261,32600,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
3,24,female,2018,0.0005,0.1261,32600,5,0.2,0.2,0.2,0.2,0.2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
3,25,female,2019,0.0005,0.1462,32600,5,0.2,0.2,0.2,0.2,0.2,1.5845,1.4384,1.2923,1.1461,1.0000,1.2338,1.1754,1.1169,1.0585,1.0000
3,26,female,2020,0.0005,0.1462,32600,5,0.2,0.2,0.2,0.2,0.2,1.5845,1.4384,1.2923,1.1461,1.0000,1.2338,1.1754,1.1169,1.0585,1.0000
3,27,female,2021,0.0005,0.1462,32600,5,0.2,0.2,0.2,0.2,0.2,1.5845,1.4384,1.2923,1.1461,1.0000,1.2338,1.1754,1.1169,1.0585,1.0000
3,28,female,2022,0.0005,0.1462,32600,5,0.2,0.2,0.2,0.2,0.2,1.5845,1.4384,1.2923,1.1461,1.0000,1.2338,1.1754,1.1169,1.0585,1.0000
3,29,female,2023,0.0005,0.1462,32600,5,0.2,0.2,0.2,0.2,0.2,1.5845,1.4384,1.2923,1.1461,1.0000,1.2338,1.1754,1.1169,1.0585,1.0000
3,30,female,2024,0.0006,0.1510,32600,5,0.2,0.2,0.2,0.2,0.2,1.5956,1.4467,1.2978,1.1489,1.0000,1.1878,1.1409,1.0939,1.0470,1.0000
3,31,female,2025,0.0006,0.1510,32600,5,0.2,0.2,0.2,0.2,0.2,1.5956,1.4467,1.2978,1.1489,1.0000,1.1878,1.1409,1.0939,1.0470,1.0000
3,32,female,2026,0.0006,0.1510,32600,5,0.2,0.2,0.2,0.2,0.2,1.5956,1.4467,1.2978,1.1489,1.0000,1.1878,1.1409,1.0939,1.0470,1.0000
3,33,female,2027,0.0006,0.1510,32600,5,0.2,0.2,0.2,0.2,0.2,1.5956,1.4467,1.2978,1.1489,1.0000,1.1878,1.1409,1.0939,1.0470,1.0000
3,34,female,2028,0.0007,0.1510,32600,5,0.2,0.2,0.2,0.2,0.2,1.5956,1.4467,1.2978,1.1489,1.0000,1.1878,1.1409,1.0939,1.0470,1.0000
3,35,female,2029,0.0007,0.1579,32600,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
3,36,female,2030,0.0007,0.1579,32600,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
3,37,female,2031,0.0008,0.1579,32600,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
3,38,female,2032,0.0008,0.1579,32600,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
3,39,female,2033,0.0009,0.1579,32600,5,0.2,0.2,0.2,0.2,0.2,1.6124,1.4593,1.3062,1.1531,1.0000,1.2127,1.1595,1.1063,1.0532,1.0000
3,40,female,2034,0.0010,0.1603,32600,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
3,41,female,2035,0.0011,0.1603,32600,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
3,42,female,2036,0.0012,0.1603,32600,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
3,43,female,2037,0.0014,0.1603,32600,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
3,44,female,2038,0.0016,0.1603,32600,5,0.2,0.2,0.2,0.2,0.2,1.6351,1.4763,1.3176,1.1588,1.0000,1.1752,1.1314,1.0876,1.0438,1.0000
3,45,female,2039,0.0018,0.1800,32600,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
3,46,female,2040,0.0020,0.1800,32600,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
3,47,female,2041,0.0023,0.1800,32600,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
3,48,female,2042,0.0026,0.1800,32600,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
3,49,female,2043,0.0028,0.1800,32600,5,0.2,0.2,0.2,0.2,0.2,1.6639,1.4979,1.3320,1.1660,1.0000,1.1293,1.0970,1.0646,1.0323,1.0000
3,50,female,2044,0.0031,0.1763,32600,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
3,51,female,2045,0.0034,0.1763,32600,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
3,52,female,2046,0.0038,0.1763,32600,5,0.2,0.2,0.2,0.2,0.2,1.6992,1.5244,1.3496,1.1748,1.0000,1.1577,1.1183,1.0788,1.0394,1.0000
